A,B,C
1,10,18
1,10,18
3,100000,18
3,100000,11
2,10000,18
3,100000,11
2,100,33
3,100000,18
2,100,18
1,10,18
3,100000,18
1,10,11
3,100000,18
1,10,11
1,10,33
2,10000,11
3,100000,11
1,10,33
3,100000,18
2,10000,33
1,10,11
1,10,18
1,10,33
2,10000,18
1,10,18
1,10,33
3,100000,18
3,100000,18
1,10,33
1,10,18
3,100000,33
3,100000,33
1,10,33
2,100,11
1,10,11
3,100000,33
3,100000,18
3,100000,18
1,10,11
1,10,18
3,100000,18
1,10,18
3,100000,33
3,100000,18
1,10,11
1,10,11
1,10,11
1,10,11
3,100000,11
1,10,11
2,100,33
1,10,18
1,10,18
2,1000,18
1,10,11
2,10000,18
3,100000,11
2,1000,33
3,100000,11
1,10,18
3,100000,11
1,10,18
1,10,18
1,10,33
3,100000,11
1,10,11
2,1000,33
1,10,33
1,10,33
2,10000,11
2,10000,11
3,100000,18
2,1000,33
1,10,11
1,10,11
3,100000,18
2,10000,33
1,10,33
1,10,11
3,100000,11
1,10,33
1,10,33
3,100000,33
3,100000,11
1,10,18
1,10,18
2,1000,18
2,100,11
3,100000,11
2,10000,18
3,100000,33
3,100000,33
2,100,11
3,100000,33
3,100000,11
3,100000,11
3,100000,11
3,100000,18
1,10,11
1,10,18
1,10,11
1,10,33
1,10,18
2,1000,11
2,1000,33
1,10,18
2,100,33
2,10000,11
3,100000,11
1,10,18
3,100000,33
3,100000,18
1,10,11
1,10,11
3,100000,18
3,100000,33
3,100000,11
3,100000,33
2,100,33
3,100000,11
3,100000,33
2,10000,18
3,100000,18
1,10,11
3,100000,33
3,100000,33
1,10,33
2,1000,18
3,100000,33
1,10,18
3,100000,11
3,100000,11
2,100,33
3,100000,18
2,10000,18
2,100,18
1,10,18
3,100000,33
3,100000,33
1,10,18
3,100000,11
1,10,33
2,1000,33
3,100000,11
2,100,18
3,100000,33
1,10,11
1,10,18
1,10,18
1,10,18
1,10,11
1,10,33
1,10,11
3,100000,11
3,100000,11
1,10,33
1,10,11
3,100000,18
1,10,33
3,100000,11
1,10,33
3,100000,33
2,1000,11
1,10,11
1,10,11
1,10,33
3,100000,18
1,10,11
1,10,18
1,10,33
3,100000,18
1,10,33
3,100000,18
1,10,33
2,10000,18
1,10,33
3,100000,11
1,10,11
1,10,18
3,100000,18
1,10,33
1,10,11
3,100000,11
3,100000,33
2,1000,18
1,10,11
1,10,33
2,10000,11
1,10,33
2,1000,18
3,100000,18
1,10,11
3,100000,18
1,10,11
2,100,11
1,10,18
1,10,18
1,10,11
1,10,18
3,100000,18
1,10,11
1,10,33
1,10,33
1,10,11
1,10,18
1,10,33
2,10000,18
2,100,11
2,10000,33
2,10000,33
2,100,18
3,100000,18
1,10,11
3,100000,33
2,100,11
3,100000,11
2,10000,33
1,10,18
3,100000,11
3,100000,33
2,1000,11
2,1000,33
2,10000,33
3,100000,33
1,10,11
1,10,18
1,10,11
3,100000,33
1,10,11
3,100000,33
3,100000,11
2,10000,11
1,10,11
3,100000,18
1,10,18
2,1000,33
3,100000,11
3,100000,11
3,100000,33
3,100000,11
2,100,11
1,10,18
3,100000,18
1,10,33
1,10,11
3,100000,33
3,100000,33
1,10,33
1,10,33
3,100000,18
1,10,33
3,100000,11
2,100,11
3,100000,11
1,10,11
1,10,18
1,10,18
1,10,18
3,100000,11
3,100000,18
3,100000,11
2,10000,11
2,100,11
3,100000,33
3,100000,11
2,100,18
1,10,11
1,10,11
2,1000,18
2,10000,33
3,100000,33
1,10,11
2,10000,11
3,100000,11
2,100,11
2,10000,18
3,100000,33
3,100000,11
1,10,18
3,100000,18
3,100000,11
1,10,33
3,100000,11
1,10,11
1,10,18
1,10,11
2,10000,11
1,10,11
3,100000,18
1,10,11
3,100000,11
1,10,11
1,10,18
1,10,11
1,10,33
2,10000,11
3,100000,33
1,10,11
3,100000,33
2,10000,11
2,100,11
3,100000,33
1,10,33
1,10,18
1,10,33
1,10,11
1,10,33
2,10000,33
3,100000,33
3,100000,11
1,10,18
1,10,11
1,10,11
3,100000,33
1,10,11
3,100000,18
1,10,11
2,100,33
3,100000,18
3,100000,18
1,10,33
3,100000,33
2,1000,11
3,100000,18
3,100000,18
1,10,18
2,100,11
1,10,33
3,100000,33
2,10000,33
1,10,11
2,100,11
1,10,11
1,10,33
3,100000,11
3,100000,33
2,10000,11
3,100000,11
3,100000,18
3,100000,18
2,10000,33
3,100000,18
1,10,18
2,1000,18
3,100000,33
2,1000,33
1,10,11
1,10,11
3,100000,11
3,100000,18
3,100000,18
2,10000,33
2,1000,11
1,10,11
3,100000,33
2,1000,18
2,100,18
1,10,33
3,100000,11
1,10,18
1,10,11
3,100000,18
3,100000,33
3,100000,18
2,10000,33
3,100000,18
3,100000,18
1,10,33
2,10000,33
3,100000,11
1,10,11
1,10,11
3,100000,11
1,10,33
1,10,11
3,100000,18
1,10,33
3,100000,18
3,100000,33
3,100000,11
3,100000,11
2,10000,33
3,100000,33
1,10,11
1,10,11
1,10,18
3,100000,18
2,1000,18
3,100000,18
3,100000,33
3,100000,18
1,10,33
1,10,33
1,10,18
1,10,18
1,10,33
1,10,18
1,10,11
1,10,11
2,100,33
3,100000,33
2,100,11
2,100,18
3,100000,11
2,10000,33
1,10,18
3,100000,11
3,100000,11
1,10,33
3,100000,18
2,1000,33
3,100000,11
2,1000,33
3,100000,11
1,10,18
1,10,11
3,100000,18
1,10,33
3,100000,18
3,100000,18
2,100,18
3,100000,18
1,10,18
1,10,18
2,10000,11
1,10,33
3,100000,33
3,100000,11
2,100,18
1,10,11
3,100000,11
1,10,11
2,100,18
1,10,11
1,10,11
1,10,18
1,10,18
3,100000,33
1,10,33
2,100,11
3,100000,18
1,10,33
2,100,33
1,10,11
1,10,33
3,100000,18
2,1000,18
1,10,33
3,100000,33
1,10,18
2,100,18
3,100000,11
1,10,18
1,10,11
2,10000,11
3,100000,33
1,10,33
3,100000,18
3,100000,18
2,100,33
3,100000,18
2,10000,18
3,100000,18
2,10000,11
2,100,33
3,100000,18
1,10,33
2,10000,11
1,10,18
1,10,33
3,100000,18
1,10,11
1,10,18
3,100000,11
3,100000,11
1,10,11
1,10,33
1,10,11
1,10,11
3,100000,11
1,10,18
3,100000,18
1,10,18
1,10,33
3,100000,33
1,10,18
3,100000,33
1,10,11
3,100000,18
2,100,33
2,1000,33
3,100000,11
3,100000,11
3,100000,11
3,100000,11
1,10,11
2,10000,33
3,100000,18
3,100000,11
3,100000,11
1,10,11
3,100000,18
2,10000,11
3,100000,18
3,100000,11
1,10,11
3,100000,11
3,100000,33
1,10,33
3,100000,18
3,100000,18
3,100000,11
3,100000,33
3,100000,33
3,100000,18
1,10,11
2,10000,11
1,10,33
1,10,11
3,100000,11
1,10,11
1,10,18
2,100,33
1,10,33
1,10,11
1,10,33
2,1000,11
2,1000,11
1,10,11
1,10,33
3,100000,33
1,10,33
3,100000,18
1,10,11
3,100000,11
1,10,18
3,100000,33
3,100000,11
3,100000,18
1,10,33
3,100000,18
3,100000,18
1,10,33
1,10,18
1,10,18
2,100,11
3,100000,33
2,1000,11
2,100,18
1,10,11
3,100000,18
3,100000,11
3,100000,11
2,100,33
2,100,11
2,100,33
1,10,11
1,10,33
1,10,18
1,10,11
1,10,18
2,100,18
1,10,18
3,100000,11
2,100,33
3,100000,33
1,10,11
3,100000,18
1,10,33
3,100000,18
1,10,11
1,10,11
1,10,18
3,100000,11
3,100000,18
1,10,11
1,10,11
1,10,33
1,10,33
1,10,11
3,100000,11
3,100000,33
1,10,33
3,100000,33
3,100000,11
3,100000,11
3,100000,18
1,10,18
3,100000,11
3,100000,18
3,100000,18
1,10,18
3,100000,18
1,10,33
3,100000,18
3,100000,18
2,1000,11
2,1000,18
3,100000,18
3,100000,33
3,100000,18
1,10,33
1,10,18
3,100000,33
3,100000,33
1,10,33
1,10,33
1,10,33
2,10000,33
3,100000,11
2,100,18
1,10,11
3,100000,33
1,10,18
2,1000,33
3,100000,11
1,10,11
3,100000,11
3,100000,18
3,100000,18
1,10,33
3,100000,18
1,10,11
1,10,33
3,100000,18
3,100000,33
3,100000,11
2,10000,33
2,1000,11
1,10,11
3,100000,18
3,100000,33
2,100,33
1,10,11
1,10,11
1,10,33
3,100000,11
2,100,11
1,10,18
1,10,33
1,10,11
3,100000,11
3,100000,11
3,100000,11
1,10,11
2,1000,33
2,1000,33
3,100000,11
2,1000,18
3,100000,11
3,100000,18
3,100000,11
1,10,18
1,10,11
3,100000,18
3,100000,11
1,10,33
3,100000,33
1,10,18
2,1000,18
2,1000,18
3,100000,11
3,100000,18
1,10,33
3,100000,11
3,100000,33
2,10000,18
1,10,11
1,10,18
1,10,11
1,10,18
1,10,18
1,10,11
3,100000,11
1,10,33
3,100000,11
3,100000,11
1,10,11
2,100,11
1,10,33
3,100000,18
2,100,11
2,10000,33
3,100000,33
1,10,18
3,100000,33
3,100000,18
1,10,33
3,100000,18
1,10,33
1,10,33
1,10,18
3,100000,33
1,10,33
3,100000,11
1,10,18
3,100000,33
1,10,33
2,10000,11
3,100000,11
3,100000,33
3,100000,18
1,10,33
3,100000,11
3,100000,18
2,10000,33
3,100000,33
3,100000,33
1,10,11
1,10,11
3,100000,18
2,1000,18
3,100000,33
1,10,33
1,10,11
1,10,11
3,100000,33
1,10,18
2,100,33
3,100000,18
3,100000,33
1,10,33
2,1000,33
2,1000,11
2,1000,33
2,1000,11
3,100000,18
2,10000,11
1,10,18
3,100000,33
2,10000,33
1,10,18
1,10,11
3,100000,18
2,1000,18
3,100000,18
2,10000,18
3,100000,11
3,100000,18
3,100000,18
3,100000,11
1,10,18
3,100000,18
3,100000,11
3,100000,18
2,10000,11
3,100000,33
3,100000,11
1,10,11
1,10,18
3,100000,11
1,10,11
1,10,18
1,10,11
2,10000,11
1,10,33
3,100000,18
3,100000,18
2,1000,11
3,100000,11
2,10000,11
2,100,11
2,10000,18
2,10000,11
1,10,11
2,1000,18
3,100000,33
3,100000,11
2,1000,11
3,100000,33
3,100000,11
1,10,18
1,10,18
3,100000,11
3,100000,11
1,10,11
2,100,18
1,10,18
1,10,33
1,10,11
2,100,33
1,10,18
2,1000,18
2,100,11
1,10,11
1,10,11
1,10,11
1,10,18
1,10,11
1,10,33
1,10,11
2,10000,33
2,100,11
2,1000,33
3,100000,18
3,100000,33
1,10,18
3,100000,11
1,10,33
1,10,33
3,100000,33
2,10000,18
3,100000,11
1,10,11
2,100,33
2,10000,18
1,10,33
3,100000,18
1,10,11
1,10,33
1,10,33
1,10,33
3,100000,33
3,100000,18
3,100000,18
2,1000,11
1,10,18
3,100000,33
1,10,18
3,100000,11
3,100000,33
3,100000,33
1,10,33
3,100000,11
2,100,33
1,10,11
1,10,33
3,100000,18
3,100000,11
1,10,33
3,100000,18
3,100000,11
3,100000,18
2,1000,33
1,10,33
3,100000,33
1,10,33
3,100000,33
3,100000,11
2,10000,33
2,1000,33
1,10,33
2,100,11
1,10,18
2,1000,33
3,100000,11
1,10,33
3,100000,33
3,100000,18
3,100000,11
1,10,18
2,10000,11
3,100000,11
3,100000,33
3,100000,33
1,10,11
1,10,11
1,10,11
1,10,18
3,100000,18
2,100,33
3,100000,11
3,100000,18
2,1000,11
3,100000,11
3,100000,18
2,1000,33
3,100000,18
1,10,18
1,10,11
2,1000,33
2,10000,11
1,10,33
3,100000,18
3,100000,11
3,100000,18
3,100000,18
1,10,11
3,100000,33
2,100,11
1,10,18
3,100000,18
1,10,11
2,1000,11
2,10000,11
3,100000,11
3,100000,33
2,100,11
3,100000,33
1,10,11
1,10,18
1,10,11
3,100000,33
2,10000,33
1,10,18
3,100000,11
3,100000,11
2,1000,18
3,100000,33
3,100000,33
3,100000,11
3,100000,18
2,1000,11
3,100000,11
2,10000,18
1,10,33
1,10,11
3,100000,18
1,10,18
1,10,33
3,100000,18
1,10,11
1,10,11
1,10,11
1,10,11
1,10,11
1,10,33
1,10,33
1,10,11
1,10,18
3,100000,11
2,100,18
3,100000,18
2,10000,18
1,10,11
2,10000,18
3,100000,18
3,100000,11
3,100000,11
2,10000,33
1,10,33
1,10,18
3,100000,11
2,100,33
2,10000,11
2,10000,33
3,100000,33
1,10,18
1,10,11
3,100000,18
1,10,33
3,100000,33
1,10,18
1,10,11
1,10,18
1,10,18
1,10,11
1,10,33
3,100000,18
1,10,33
1,10,18
1,10,11
2,10000,18
1,10,33
1,10,18
1,10,11
3,100000,33
1,10,18
1,10,11
3,100000,18
3,100000,18
1,10,11
3,100000,18
1,10,11
1,10,33
2,100,11
1,10,33
1,10,18
1,10,11
1,10,18
1,10,11
3,100000,33
1,10,33
3,100000,33
1,10,11
3,100000,18
1,10,18
3,100000,18
1,10,11
1,10,33
3,100000,11
1,10,11
1,10,18
3,100000,18
1,10,33
2,10000,11
3,100000,18
1,10,18
3,100000,11
1,10,33
3,100000,18
1,10,11
1,10,33
3,100000,33
3,100000,11
1,10,33
3,100000,11
1,10,11
3,100000,18
3,100000,18
3,100000,18
2,10000,11
1,10,11
3,100000,33
3,100000,11
2,100,18
3,100000,33
1,10,18
2,1000,11
1,10,11
3,100000,18
3,100000,33
2,1000,11
3,100000,11
3,100000,11
3,100000,33
1,10,33
3,100000,18
2,1000,11
3,100000,33
1,10,18
3,100000,11
3,100000,11
1,10,18
1,10,18
1,10,11
3,100000,11
1,10,33
3,100000,11
1,10,11
2,1000,18
1,10,18
1,10,11
3,100000,11
3,100000,33
1,10,11
3,100000,18
3,100000,18
3,100000,33
1,10,11
1,10,33
3,100000,33
1,10,11
1,10,33
1,10,33
3,100000,33
1,10,11
2,100,18
3,100000,33
1,10,33
1,10,11
1,10,11
3,100000,11
2,100,18
1,10,11
1,10,33
2,10000,33
2,10000,11
3,100000,18
1,10,33
1,10,11
1,10,18
1,10,18
2,100,11
1,10,11
1,10,11
3,100000,11
3,100000,33
1,10,18
3,100000,11
1,10,11
3,100000,18
1,10,11
1,10,11
3,100000,18
3,100000,33
1,10,18
2,1000,11
3,100000,18
2,1000,33
1,10,33
3,100000,33
2,10000,11
3,100000,11
1,10,11
3,100000,11
3,100000,33
3,100000,11
1,10,33
2,10000,11
2,1000,33
3,100000,18
1,10,11
3,100000,11
3,100000,18
2,100,33
1,10,18
1,10,33
2,10000,18
1,10,11
3,100000,18
1,10,18
3,100000,18
3,100000,33
3,100000,11
3,100000,11
3,100000,11
3,100000,33
3,100000,18
1,10,18
2,1000,11
3,100000,33
3,100000,11
3,100000,18
2,100,18
3,100000,33
3,100000,11
3,100000,11
1,10,33
2,10000,18
1,10,11
2,1000,11
3,100000,11
3,100000,33
3,100000,18
3,100000,11
2,1000,11
3,100000,11
2,10000,11
1,10,33
2,1000,11
1,10,33
3,100000,33
3,100000,11
3,100000,11
3,100000,11
3,100000,18
3,100000,18
1,10,11
3,100000,33
2,1000,33
3,100000,11
3,100000,18
2,10000,18
3,100000,33
3,100000,18
1,10,33
1,10,18
3,100000,11
2,1000,11
3,100000,11
1,10,11
2,1000,33
3,100000,18
3,100000,33
1,10,33
3,100000,18
2,10000,18
3,100000,18
1,10,18
3,100000,11
2,1000,11
1,10,11
3,100000,11
3,100000,18
1,10,33
2,100,18
3,100000,33
1,10,11
1,10,11
3,100000,11
3,100000,11
1,10,18
3,100000,18
3,100000,11
3,100000,11
2,100,33
1,10,18
3,100000,33
3,100000,11
2,1000,11
1,10,33
3,100000,11
1,10,11
1,10,11
3,100000,18
3,100000,33
1,10,18
1,10,18
2,1000,18
2,100,33
2,100,33
1,10,18
3,100000,11
1,10,33
3,100000,11
3,100000,11
3,100000,11
1,10,11
3,100000,11
2,1000,18
1,10,11
3,100000,33
2,1000,33
1,10,33
3,100000,18
1,10,18
3,100000,11
3,100000,11
1,10,11
3,100000,11
1,10,11
1,10,33
3,100000,18
3,100000,33
1,10,11
2,1000,11
3,100000,18
2,1000,18
1,10,11
1,10,11
3,100000,11
1,10,11
3,100000,33
1,10,33
3,100000,11
1,10,18
3,100000,18
3,100000,18
2,10000,11
3,100000,11
3,100000,11
3,100000,33
2,100,18
3,100000,18
2,1000,11
3,100000,33
2,1000,18
2,10000,33
3,100000,18
3,100000,11
1,10,11
1,10,33
3,100000,11
2,10000,18
3,100000,33
3,100000,33
2,10000,11
1,10,11
1,10,11
3,100000,18
3,100000,18
1,10,11
1,10,11
3,100000,11
3,100000,33
1,10,18
3,100000,11
1,10,33
3,100000,11
1,10,33
2,10000,11
3,100000,18
2,1000,11
3,100000,11
2,10000,11
2,100,33
2,10000,11
1,10,18
1,10,11
3,100000,33
3,100000,11
1,10,33
3,100000,11
3,100000,33
2,10000,33
2,10000,33
2,100,33
1,10,33
1,10,18
3,100000,18
3,100000,18
3,100000,11
1,10,33
3,100000,33
1,10,33
2,100,11
3,100000,18
1,10,18
3,100000,33
3,100000,11
1,10,18
1,10,18
3,100000,11
1,10,18
1,10,11
3,100000,33
1,10,18
3,100000,11
1,10,18
3,100000,11
1,10,11
3,100000,33
2,100,33
1,10,18
1,10,11
1,10,18
1,10,18
2,100,18
3,100000,18
1,10,33
3,100000,18
1,10,18
1,10,11
3,100000,11
1,10,33
1,10,18
2,10000,11
3,100000,33
1,10,18
1,10,18
2,10000,33
3,100000,11
2,1000,11
3,100000,11
1,10,11
3,100000,11
1,10,11
2,10000,33
3,100000,18
1,10,11
1,10,11
2,100,11
3,100000,33
2,10000,11
1,10,11
1,10,11
1,10,18
2,1000,18
3,100000,33
1,10,11
1,10,33
1,10,11
3,100000,33
2,100,33
2,10000,33
3,100000,11
3,100000,11
3,100000,11
2,100,11
2,10000,33
3,100000,11
3,100000,18
3,100000,18
3,100000,33
3,100000,33
3,100000,11
1,10,11
3,100000,33
3,100000,18
3,100000,18
3,100000,33
3,100000,11
3,100000,33
1,10,18
1,10,33
3,100000,11
2,10000,11
1,10,11
3,100000,11
2,10000,11
1,10,18
3,100000,18
2,1000,18
1,10,18
3,100000,18
2,10000,18
3,100000,33
1,10,11
3,100000,33
1,10,33
3,100000,11
3,100000,11
3,100000,11
1,10,11
3,100000,11
3,100000,33
1,10,11
1,10,11
2,10000,18
3,100000,33
3,100000,11
3,100000,11
3,100000,33
1,10,11
3,100000,11
1,10,18
3,100000,18
3,100000,33
3,100000,11
1,10,11
1,10,18
2,1000,11
1,10,11
3,100000,33
1,10,11
2,1000,33
2,1000,33
1,10,33
3,100000,18
1,10,18
2,10000,33
2,1000,11
3,100000,11
3,100000,11
3,100000,11
2,100,11
3,100000,33
3,100000,11
3,100000,33
2,100,33
1,10,33
2,100,11
3,100000,18
2,1000,11
1,10,18
1,10,18
3,100000,11
2,10000,11
3,100000,11
3,100000,33
2,10000,33
1,10,18
3,100000,11
1,10,33
2,100,33
3,100000,11
3,100000,18
3,100000,11
2,10000,11
3,100000,11
1,10,33
1,10,33
1,10,11
2,10000,18
3,100000,18
2,100,11
2,100,18
1,10,33
3,100000,11
1,10,11
2,100,11
3,100000,11
3,100000,11
3,100000,11
3,100000,18
3,100000,11
3,100000,18
3,100000,11
1,10,11
2,10000,33
2,10000,11
3,100000,18
2,100,11
2,100,11
3,100000,33
1,10,33
3,100000,33
3,100000,11
1,10,18
2,10000,18
3,100000,18
1,10,18
1,10,18
2,100,11
1,10,33
2,1000,33
2,10000,18
2,100,33
2,1000,11
3,100000,18
1,10,11
3,100000,11
2,10000,11
2,10000,18
1,10,33
3,100000,18
2,10000,11
3,100000,11
1,10,18
1,10,11
1,10,11
3,100000,33
3,100000,11
3,100000,18
1,10,33
3,100000,11
1,10,33
1,10,11
3,100000,33
1,10,11
3,100000,11
3,100000,18
2,100,18
2,10000,11
1,10,11
3,100000,33
3,100000,33
2,100,33
3,100000,33
3,100000,11
2,10000,18
2,10000,18
2,100,18
2,100,11
3,100000,33
1,10,33
3,100000,11
3,100000,18
2,100,33
1,10,33
1,10,11
2,100,33
3,100000,11
3,100000,18
2,10000,11
3,100000,18
3,100000,33
1,10,33
3,100000,11
3,100000,18
3,100000,18
2,100,33
3,100000,33
1,10,18
1,10,11
1,10,11
3,100000,11
2,100,18
3,100000,11
3,100000,11
1,10,33
3,100000,33
2,1000,18
2,10000,33
3,100000,18
2,10000,18
3,100000,33
2,1000,18
1,10,11
1,10,11
2,10000,33
3,100000,11
1,10,33
3,100000,18
1,10,18
2,1000,11
1,10,33
1,10,18
3,100000,33
3,100000,33
3,100000,33
3,100000,33
3,100000,11
3,100000,11
3,100000,18
3,100000,33
1,10,33
3,100000,11
3,100000,18
1,10,11
3,100000,33
3,100000,18
1,10,18
3,100000,33
3,100000,18
1,10,33
2,1000,18
2,10000,18
1,10,33
3,100000,18
3,100000,33
1,10,11
3,100000,11
3,100000,11
2,1000,11
2,100,11
2,1000,11
1,10,11
2,10000,18
2,1000,11
2,10000,18
1,10,18
1,10,11
3,100000,11
1,10,18
3,100000,11
3,100000,33
1,10,11
1,10,33
1,10,18
1,10,33
2,10000,11
3,100000,18
1,10,11
1,10,11
3,100000,11
1,10,33
3,100000,33
1,10,18
3,100000,11
3,100000,18
2,100,11
2,100,11
3,100000,11
1,10,18
1,10,33
1,10,18
3,100000,18
1,10,33
1,10,18
3,100000,11
3,100000,18
1,10,33
2,10000,11
3,100000,11
1,10,11
1,10,33
1,10,11
1,10,18
1,10,18
3,100000,11
3,100000,33
2,10000,18
3,100000,11
3,100000,18
2,100,11
3,100000,11
3,100000,18
1,10,11
2,10000,11
1,10,33
1,10,18
2,100,11
1,10,18
2,10000,33
2,10000,18
2,10000,33
3,100000,18
3,100000,18
2,100,33
2,1000,11
3,100000,33
2,100,33
1,10,18
2,1000,18
3,100000,18
1,10,11
1,10,33
1,10,33
3,100000,11
1,10,11
1,10,11
3,100000,18
1,10,18
3,100000,11
1,10,18
1,10,11
3,100000,11
3,100000,18
1,10,33
1,10,18
1,10,33
3,100000,18
1,10,18
3,100000,33
2,100,11
1,10,33
1,10,33
1,10,11
3,100000,18
3,100000,11
2,100,11
1,10,11
1,10,33
3,100000,18
3,100000,18
1,10,18
2,10000,11
1,10,11
3,100000,33
2,10000,11
3,100000,33
2,100,11
3,100000,11
3,100000,33
3,100000,11
3,100000,33
1,10,11
3,100000,11
1,10,11
3,100000,11
3,100000,11
3,100000,33
3,100000,33
1,10,33
1,10,11
1,10,33
2,10000,11
1,10,18
1,10,18
1,10,33
3,100000,18
1,10,11
2,100,11
3,100000,33
1,10,11
3,100000,33
1,10,11
3,100000,11
1,10,18
3,100000,33
1,10,33
1,10,11
3,100000,18
1,10,33
1,10,18
3,100000,11
1,10,11
3,100000,11
3,100000,18
2,100,33
2,10000,33
3,100000,18
3,100000,33
2,10000,11
1,10,11
1,10,18
3,100000,33
3,100000,11
3,100000,11
1,10,33
1,10,11
1,10,18
3,100000,18
1,10,11
1,10,11
1,10,11
3,100000,33
1,10,11
3,100000,18
1,10,33
2,1000,18
2,1000,11
2,100,33
3,100000,33
1,10,11
1,10,33
1,10,18
3,100000,11
2,1000,11
2,100,11
1,10,11
2,100,11
3,100000,33
3,100000,11
3,100000,18
3,100000,11
2,100,18
1,10,18
1,10,33
2,10000,33
3,100000,18
3,100000,18
1,10,33
2,100,11
1,10,11
2,100,33
1,10,11
2,10000,33
1,10,11
1,10,33
3,100000,33
2,1000,18
2,100,33
3,100000,18
3,100000,33
1,10,18
2,100,33
2,1000,11
1,10,11
1,10,11
3,100000,11
1,10,33
1,10,18
2,100,11
3,100000,11
1,10,11
3,100000,11
3,100000,33
3,100000,11
3,100000,33
2,1000,11
1,10,11
3,100000,11
3,100000,11
3,100000,18
1,10,11
1,10,18
3,100000,11
3,100000,11
1,10,33
3,100000,11
3,100000,11
3,100000,33
3,100000,11
1,10,18
1,10,18
2,10000,18
2,100,18
2,100,11
3,100000,18
2,1000,18
3,100000,33
3,100000,11
1,10,18
3,100000,11
2,1000,18
1,10,33
3,100000,18
3,100000,33
3,100000,18
3,100000,18
1,10,33
1,10,33
1,10,18
1,10,11
3,100000,33
3,100000,11
2,1000,33
3,100000,11
1,10,11
3,100000,11
1,10,11
1,10,11
1,10,11
2,1000,11
1,10,33
2,1000,11
2,100,33
3,100000,11
1,10,33
3,100000,11
1,10,33
1,10,11
1,10,11
2,10000,11
3,100000,11
2,100,11
1,10,33
3,100000,11
1,10,18
3,100000,33
3,100000,33
1,10,33
2,10000,33
1,10,11
3,100000,11
2,1000,33
1,10,11
1,10,11
1,10,18
3,100000,11
3,100000,11
3,100000,11
1,10,11
1,10,11
1,10,11
3,100000,33
3,100000,18
1,10,18
1,10,18
2,1000,18
1,10,11
3,100000,18
1,10,11
3,100000,11
3,100000,11
2,10000,11
1,10,18
2,1000,33
1,10,18
3,100000,33
1,10,11
2,100,33
1,10,11
3,100000,18
1,10,18
1,10,11
3,100000,11
1,10,11
3,100000,18
3,100000,18
1,10,11
1,10,11
3,100000,11
2,10000,11
2,100,11
3,100000,33
3,100000,11
3,100000,18
2,1000,11
3,100000,18
3,100000,33
1,10,18
1,10,33
2,10000,11
3,100000,18
3,100000,33
1,10,11
2,1000,18
2,1000,11
1,10,11
2,1000,11
3,100000,11
1,10,33
3,100000,33
3,100000,11
2,10000,33
3,100000,33
3,100000,18
3,100000,33
1,10,18
1,10,18
1,10,11
1,10,11
1,10,18
3,100000,33
3,100000,11
1,10,18
3,100000,11
2,10000,18
1,10,11
3,100000,18
3,100000,11
3,100000,33
1,10,33
1,10,11
1,10,33
1,10,18
2,1000,18
3,100000,11
1,10,18
1,10,11
3,100000,11
3,100000,33
2,10000,18
1,10,11
1,10,11
2,1000,33
1,10,18
1,10,18
2,1000,11
3,100000,33
3,100000,11
2,1000,33
2,10000,33
1,10,18
3,100000,33
2,1000,33
1,10,11
3,100000,18
1,10,11
1,10,33
3,100000,11
1,10,18
1,10,11
2,10000,18
2,1000,11
3,100000,11
1,10,18
3,100000,18
3,100000,11
3,100000,18
1,10,33
3,100000,11
1,10,18
3,100000,18
3,100000,11
1,10,18
1,10,11
1,10,18
1,10,18
3,100000,33
1,10,33
3,100000,11
3,100000,18
2,100,18
1,10,11
2,1000,18
3,100000,33
1,10,18
3,100000,11
2,1000,11
3,100000,11
3,100000,11
2,1000,33
1,10,18
3,100000,11
1,10,18
2,100,11
3,100000,11
1,10,33
1,10,11
3,100000,18
2,10000,33
1,10,18
3,100000,11
3,100000,11
1,10,11
3,100000,11
2,10000,33
1,10,18
3,100000,33
3,100000,11
2,1000,18
1,10,11
3,100000,33
3,100000,11
1,10,33
3,100000,33
3,100000,18
1,10,18
3,100000,18
1,10,18
1,10,11
2,100,11
1,10,18
3,100000,11
2,10000,11
1,10,18
1,10,11
2,100,11
3,100000,33
1,10,18
3,100000,18
3,100000,33
2,10000,33
3,100000,11
3,100000,11
3,100000,11
3,100000,11
1,10,33
3,100000,33
3,100000,33
1,10,18
1,10,33
3,100000,18
3,100000,18
3,100000,18
1,10,33
3,100000,18
1,10,33
1,10,18
2,10000,11
2,10000,11
3,100000,33
1,10,11
3,100000,11
1,10,18
3,100000,18
3,100000,11
2,1000,18
3,100000,18
1,10,11
1,10,33
1,10,11
2,1000,18
2,10000,11
2,10000,33
2,10000,33
2,100,11
3,100000,33
3,100000,11
3,100000,11
2,10000,33
1,10,18
1,10,33
3,100000,33
1,10,18
1,10,18
3,100000,33
3,100000,18
1,10,33
2,1000,33
3,100000,18
3,100000,11
2,100,11
1,10,11
3,100000,33
1,10,18
3,100000,18
3,100000,11
1,10,11
3,100000,11
2,1000,18
3,100000,33
3,100000,18
2,1000,11
1,10,11
2,10000,18
1,10,11
3,100000,33
3,100000,33
2,1000,33
3,100000,33
2,10000,33
1,10,11
1,10,11
1,10,33
3,100000,18
3,100000,11
1,10,18
3,100000,11
1,10,33
3,100000,11
1,10,18
3,100000,11
1,10,18
3,100000,18
3,100000,18
1,10,11
2,1000,11
3,100000,11
3,100000,11
